time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,position
36.424580335617065,-1,-2,-3,-3,-4,-3,-2,-1,1
36.4366180896759,0,-1,-3,-3,-3,-5,-2,-4,1
36.4366250038147,-2,0,0,0,-1,2,5,0,1
36.444095611572266,1,0,1,4,2,2,4,1,1
36.444101095199585,-2,-3,-1,2,3,2,-2,-5,1
36.4598822593689,-3,-5,-3,-7,-10,-5,-6,-4,1
36.45988941192627,-1,1,1,0,0,-3,1,1,1
36.461150884628296,0,-1,0,2,2,4,2,-2,1
36.46115565299988,2,1,3,6,6,2,0,-1,1
36.47410821914673,3,1,-2,-1,0,2,0,1,1
36.474116802215576,-3,-4,-2,-1,-1,1,3,-3,1
36.48186254501343,0,-3,-5,-7,-11,-9,-11,-10,1
36.481868267059326,1,1,1,0,0,1,4,4,1
36.49654817581177,0,1,-1,0,-1,-1,-4,0,1
36.49655294418335,-3,-3,-2,-4,-7,-3,-4,-3,1
36.50444674491882,-3,-4,-3,-3,1,1,-2,-7,1
36.504453897476196,-1,-1,-3,-8,-7,-1,-1,4,1
36.519564151763916,-1,1,2,2,4,1,0,0,1
36.5195689201355,1,1,0,5,3,0,-1,-2,1
36.52048683166504,-1,0,2,3,4,2,5,4,1
36.52048969268799,-2,-3,-6,-7,-6,-4,-6,-5,1
36.54256534576416,-1,-1,0,2,3,-1,1,0,1
36.54257082939148,0,0,2,2,2,1,1,-5,1
36.54384255409241,-3,0,-6,-6,-8,-6,-12,-4,1
36.54384684562683,0,-3,1,1,1,3,2,5,1
36.55615973472595,1,0,-1,0,-4,-6,-1,3,1
36.55616307258606,-1,0,-3,-3,-1,1,-1,0,1
36.56403374671936,1,4,5,9,3,2,6,4,1
36.564040422439575,-2,-2,-4,-7,-4,-5,-3,-3,1
36.58095026016235,-4,-4,-1,-4,-5,-1,-6,-6,1
36.58095407485962,-1,-1,0,2,2,2,1,-1,1
36.58224654197693,4,3,4,3,2,2,2,5,1
36.58224940299988,0,0,-1,4,7,2,1,-3,1
36.5939621925354,-1,-2,-2,-8,-6,-3,-4,-1,1
36.59396696090698,-3,-2,-3,-3,-3,-1,-2,-1,1
36.601882457733154,-1,-1,-3,-2,2,3,2,2,1
36.601887941360474,-2,1,5,9,5,0,-3,-9,1
36.61651802062988,-1,-2,-1,-4,-1,1,4,5,1
36.616523027420044,3,2,1,-1,1,-1,-7,-4,1
36.624720335006714,1,0,-1,0,0,-2,0,-1,1
36.62472724914551,-2,-1,0,0,-3,-1,1,1,1
36.63969826698303,-1,-1,0,5,3,3,0,-1,1
36.63970351219177,1,0,-4,-7,-4,-2,1,2,1
36.64068150520325,0,-3,-1,-1,-1,0,-1,0,1
36.64068579673767,-1,1,-1,-3,-3,-1,-2,0,1
36.65467047691345,0,-1,-3,-2,-2,-1,-1,-1,1
36.65469574928284,3,2,3,8,5,2,3,5,1
36.6616051197052,-3,-4,-5,-6,-6,-6,-10,-11,1
36.6616096496582,-2,-3,-5,-10,-8,-3,-2,2,1
36.67664194107056,-3,-2,0,3,1,0,-3,-4,1
36.676647663116455,0,-1,1,0,0,-1,1,-1,1
36.68406319618225,0,0,4,4,1,0,4,3,1
36.68406867980957,1,0,-2,3,3,0,3,0,1
36.69973564147949,-1,-1,-1,-2,-3,-1,1,-5,1
36.699740171432495,-4,-5,-3,1,0,-1,-3,-1,1
36.700669288635254,-3,-1,0,-1,-2,0,4,-8,1
36.70067238807678,2,-2,-3,-2,-3,-1,-4,1,1
36.71418213844299,0,1,2,3,4,1,0,0,1
36.71418786048889,0,-2,-3,-5,-5,-2,-3,-1,1
36.721654176712036,-3,-5,-4,-7,-3,0,-3,0,1
36.72165870666504,0,-1,-1,-2,-3,-3,-1,-1,1
36.736897468566895,-1,0,-1,-1,-1,-1,-5,-6,1
36.73690176010132,1,2,3,2,0,0,3,6,1
36.744157552719116,-2,-2,-3,-1,1,0,1,1,1
36.744162797927856,3,1,2,1,-1,2,1,4,1
36.76021647453308,-3,-5,-2,-3,-4,-1,-3,-4,1
36.76022434234619,1,2,2,5,4,1,3,1,1
36.761584997177124,-3,-3,-3,-11,-10,-6,-5,-1,1
36.76158952713013,-1,-3,0,-1,1,0,0,-3,1
36.78233599662781,-2,0,-1,0,2,0,0,0,1
36.78234100341797,0,-1,-1,-2,-6,-2,-2,-2,1
36.78332567214966,-1,-2,-1,2,4,3,0,1,1
36.783329486846924,-1,-1,0,-1,-2,-2,-2,1,1
36.796525955200195,0,-2,0,1,-1,-1,1,3,1
36.79653000831604,0,-1,-1,0,0,1,2,-1,1
36.80405783653259,-2,-1,-2,-2,0,-2,-4,0,1
36.80406308174133,-2,-4,-3,-8,-8,-2,-2,0,1
36.81970953941345,2,4,2,7,7,3,3,3,1
36.81971502304077,-3,-6,-5,-8,-8,-4,-6,3,1
36.82079219818115,1,1,1,0,-2,-1,0,0,1
36.82079553604126,-1,1,0,3,1,-2,-2,-2,1
36.833969831466675,2,1,1,1,3,2,4,3,1
36.83397459983826,1,0,-1,1,0,-1,-1,-4,1
36.841649293899536,2,1,-1,5,1,-1,-1,-2,1
36.84165358543396,-2,-2,-5,-9,-7,-4,-3,-2,1
36.856661319732666,-3,-3,-4,-3,-3,-2,0,-3,1
36.856667041778564,1,2,1,4,7,2,4,-5,1
36.872368574142456,2,0,0,1,-7,-2,2,2,1
36.872374296188354,-2,-1,-2,-2,2,1,-1,-1,1
36.880165576934814,-3,-2,-1,2,0,2,-1,-4,1
36.88017392158508,-1,-1,-1,-4,-3,-2,-1,-2,1
36.881685733795166,3,1,3,12,11,5,4,1,1
36.881690979003906,1,0,-3,-10,-9,-6,-4,-3,1
36.894306659698486,-1,-1,-1,-4,-2,-1,-1,1,1
36.894312143325806,0,1,1,1,2,1,1,3,1
36.90202879905701,0,0,0,3,4,2,1,-2,1
36.902034282684326,-2,1,-4,-3,-6,-2,-7,-1,1
36.91645526885986,0,0,-1,-4,-5,-3,-2,0,1
36.916460037231445,2,3,2,4,4,4,3,-1,1
36.923912048339844,-4,-5,-6,-16,-13,-10,-11,-5,1
36.92391657829285,2,-2,6,9,11,6,7,2,1
36.939767837524414,2,2,1,-1,-1,0,1,1,1
36.93977427482605,0,0,2,4,1,0,1,-2,1
36.94091439247131,1,-1,-3,-5,-2,1,-2,-2,1
36.94091868400574,-2,0,-1,2,3,0,-1,-1,1
36.95398688316345,0,0,0,1,-3,-2,0,0,1
36.953991651535034,6,4,2,6,2,0,2,5,1
36.961708784103394,-5,-6,-6,-9,-2,-2,-11,-4,1
36.96171283721924,-5,-4,-5,-8,-9,-6,-4,1,1
36.97690725326538,0,1,3,3,3,2,3,0,1
36.97691774368286,-2,-1,-1,0,1,1,0,2,1
36.983943700790405,-1,0,-2,-3,-1,0,3,2,1
36.98394775390625,5,4,6,9,9,4,3,1,1
36.99908399581909,-1,-3,-5,-7,-6,-5,-6,-6,1
36.999088287353516,-2,-1,-1,-2,-2,0,-1,-1,1
37.007102489471436,2,2,4,9,8,6,7,3,1
37.00710654258728,-5,-6,-8,-12,-7,-2,-5,-4,1
37.01402711868286,0,0,-2,1,0,-2,1,1,1
37.01403212547302,-4,-4,-4,-6,-5,-3,-7,-2,1
37.02158713340759,-1,1,1,5,2,1,3,-2,1
37.02159142494202,3,4,0,2,2,0,2,-2,1
37.03628396987915,0,-1,0,3,0,1,0,-1,1
37.03628849983215,-3,-2,-4,-6,-8,-4,-4,-3,1
37.04440665245056,-3,-4,-3,-8,-6,-4,-2,0,1
37.044413328170776,1,0,3,8,5,3,7,3,1
37.05906105041504,0,0,0,0,0,0,-1,1,1
37.059067249298096,-1,-2,-4,-5,-6,-4,-3,-2,1
37.06721472740173,2,1,-2,0,-2,2,1,2,1
37.067219734191895,1,1,2,5,1,3,1,-4,1
37.083911180496216,-8,-7,-7,-11,-10,-7,-10,-9,1
37.083916425704956,-2,-2,2,1,7,5,3,-1,1
37.08484387397766,3,3,3,5,3,-1,1,1,1
37.08484697341919,-4,-3,-8,-14,-10,-5,-4,2,1
37.09665322303772,-1,1,1,3,1,1,-1,-2,1
37.0966591835022,-1,-2,-1,-2,0,-1,-1,-2,1
37.104238986968994,4,3,3,4,5,0,1,0,1
37.10424470901489,-4,-5,-4,-7,-8,-6,-11,-4,1
37.11911177635193,2,1,0,-3,1,1,0,2,1
37.119118452072144,0,0,-1,-2,-2,-3,0,0,1
37.12726616859436,-1,-2,-1,1,2,0,1,-1,1
37.12727117538452,2,3,4,8,4,4,1,1,1
37.150489807128906,-2,-2,-3,-3,-1,0,1,1,1
37.15049457550049,-7,-6,-8,-13,-10,-6,-7,-6,1
37.15164518356323,-2,1,3,3,2,2,1,3,1
37.1516489982605,0,2,2,6,7,5,4,1,1
37.15640187263489,0,0,-2,-1,-5,-5,-6,-4,1
37.156405210494995,-2,-3,-3,-4,-4,-3,-5,-2,1
37.16400718688965,-2,-4,-2,-4,-3,-1,0,3,1
37.16401171684265,4,3,1,2,2,0,4,3,1
37.17925691604614,8,4,3,7,7,4,1,5,1
37.1792631149292,-1,-4,-5,-4,-4,-1,1,1,1
37.1872124671936,-3,-2,-2,-2,-6,-3,-8,-7,1
37.187216997146606,0,0,0,3,2,3,4,3,1
37.20217967033386,-4,-4,-1,1,2,2,0,-4,1
37.202184200286865,3,2,1,0,-4,-2,-1,3,1
37.20320510864258,0,3,1,0,3,-1,3,0,1
37.203209400177,-2,-2,0,1,-1,-3,-3,-4,1
37.2166965007782,-5,-2,-7,-11,-7,-2,-2,-6,1
37.21670126914978,-3,-5,1,2,3,2,1,1,1
37.22408413887024,1,2,1,2,0,1,3,1,1
37.224088191986084,2,3,3,7,4,0,1,0,1
37.23912215232849,2,1,0,1,-1,-2,2,1,1
37.23912763595581,0,1,-1,-4,-4,-1,-2,-1,1
37.2476167678833,-1,-1,-2,-3,-3,-2,-2,-1,1
37.24764132499695,-3,-1,1,2,4,1,4,-4,1
37.26263236999512,-2,-5,-2,-3,-6,-4,-3,-2,1
37.262638330459595,2,0,3,5,3,1,4,2,1
37.26347994804382,-3,-1,0,1,-1,-1,-1,1,1
37.263482332229614,3,2,3,7,5,2,2,1,1
37.27622985839844,-5,-7,-9,-10,-4,0,-5,-8,1
37.276233434677124,0,0,-1,-7,-6,-6,-4,-2,1
37.28373670578003,0,-2,-1,-2,0,-1,-2,-1,1
37.28373980522156,1,0,-1,-3,-1,-1,0,0,1
37.29935145378113,3,5,9,15,12,5,7,7,1
37.29935812950134,-3,-6,-5,0,3,3,0,-2,1
37.30723452568054,4,1,0,-8,-9,-3,-3,-1,1
37.3072395324707,-1,2,3,2,2,1,0,0,1
37.32244277000427,0,0,0,2,2,0,-1,1,1
37.32244825363159,-4,-1,-2,-2,-1,-2,-3,-1,1
37.323665142059326,-1,0,-4,0,0,1,-1,-2,1
37.32366895675659,-2,-1,-3,-5,-4,-2,-2,-3,1
37.338274002075195,4,3,4,4,5,1,3,4,1
37.33827829360962,-1,-1,-2,-3,-6,-2,-4,-3,1
37.344189405441284,-2,-1,1,3,1,-1,-3,1,1
37.344194173812866,-1,-1,-1,-3,-3,-3,-4,1,1
37.367889165878296,1,2,1,1,-2,-1,1,1,1
37.3678936958313,3,3,0,6,8,6,5,3,1
37.3688907623291,0,-2,-2,-2,-3,-2,-3,-4,1
37.36889386177063,-4,-5,-3,-1,-5,-3,-6,-2,1
37.38219952583313,-2,0,-1,-5,-3,-1,0,-1,1
37.382203817367554,2,2,4,8,6,6,5,1,1
37.38321495056152,-5,-3,-5,-10,-7,-4,-5,-7,1
37.38321781158447,-2,-4,-5,-9,-6,-1,-5,0,1
37.39648461341858,-3,-4,-2,-1,-1,-1,-1,-2,1
37.396488904953,2,1,2,2,3,-1,2,1,1
37.40430736541748,3,4,6,12,7,3,4,2,1
37.40431189537048,-4,-6,-7,-6,-2,-2,-4,-6,1
37.41868877410889,-4,-2,-3,-7,-10,-5,-6,1,1
37.41869282722473,1,5,4,6,4,4,4,5,1
37.4268524646759,-5,-6,-5,-3,-1,-1,-8,-7,1
37.42685556411743,1,0,0,1,1,0,0,1,1
37.44273281097412,-1,0,1,3,1,2,-1,-1,1
37.442739963531494,-2,-1,-2,-3,-3,-1,-2,-3,1
37.44381380081177,1,3,4,6,3,1,6,4,1
37.4438202381134,0,1,-3,-1,0,-3,-1,-2,1
37.45644187927246,-3,-4,-5,-5,-6,-4,-5,-5,1
37.45644545555115,0,-1,1,4,3,0,0,2,1
37.46426272392273,0,-1,-3,-7,-4,0,-2,-1,1
37.46426868438721,-6,-8,-10,-20,-15,-5,-8,-8,1
37.48105239868164,-1,2,1,0,0,0,3,0,1
37.48105716705322,0,1,2,4,0,-1,-2,-2,1
37.48845195770264,-2,-3,-2,1,-2,-2,-1,1,1
37.48845863342285,4,5,6,10,7,3,4,2,1
37.50224852561951,-3,-6,-5,-9,-5,-2,-6,-7,1
37.50225567817688,-1,-2,-5,-6,-7,-2,-1,-1,1
37.503899335861206,0,-1,0,0,2,3,3,1,1
37.50390410423279,7,5,6,12,5,3,4,5,1
37.516765117645264,-3,-4,-7,-7,-5,-3,-5,-4,1
37.516770362854004,-2,-1,0,-1,0,-2,-1,-2,1
37.524147033691406,2,1,-1,-2,-2,1,2,1,1
37.524152517318726,0,0,2,3,4,3,3,2,1
37.539129972457886,4,4,5,5,4,3,3,3,1
37.539135217666626,-2,-2,-2,-3,-6,-4,-4,-2,1
37.54730486869812,-3,-3,-4,-4,-2,-3,-2,0,1
37.54731035232544,0,0,4,4,5,-1,0,0,1
37.56279635429382,-2,-3,-6,-8,-6,-4,-4,-4,1
37.562803745269775,0,1,0,-3,-1,-2,-1,-2,1
37.56426930427551,1,0,3,2,1,1,-1,2,1
37.56427454948425,-1,0,-2,-1,0,-1,0,1,1
37.576595306396484,1,-3,1,-1,-1,-3,-3,-1,1
37.57660150527954,1,3,1,3,5,1,2,2,1
37.58403491973877,0,-1,-4,-2,-2,-1,-2,-2,1
37.58403992652893,-2,-1,-3,-5,-7,-7,-4,-2,1
37.600889444351196,0,2,2,10,9,6,6,5,1
37.600895166397095,-4,-9,-10,-17,-18,-10,-10,-2,1
37.60723114013672,-2,3,2,-2,2,2,2,-2,1
37.60723519325256,1,0,2,5,3,3,1,0,1
37.62252640724182,0,-2,-3,-3,-5,-8,-4,-4,1
37.62253379821777,-6,-6,-6,-10,-7,-4,-4,-3,1
37.62455677986145,-2,-2,-3,-2,-2,-2,-2,-1,1
37.62456440925598,-1,-1,2,1,3,2,1,1,1
37.64488983154297,4,5,3,6,3,2,2,2,1
37.64489698410034,2,1,0,4,1,1,-2,-8,1
37.64610266685486,-3,-4,-2,-4,-4,-4,-3,-4,1
37.64610934257507,-3,-2,-4,-5,-5,-1,-4,-3,1
37.65916323661804,1,1,3,4,5,3,1,5,1
37.65916967391968,0,-1,1,4,2,2,1,-1,1
37.66675114631653,0,1,0,0,-3,-2,-1,2,1
37.66675662994385,0,3,1,3,3,1,1,0,1
37.682212591171265,-2,-1,-1,-1,-2,0,2,0,1
37.682218074798584,4,3,1,7,10,7,6,2,1
37.683396100997925,2,1,1,1,-3,-3,-3,-1,1
37.68340039253235,-1,-1,-2,-1,-2,2,1,0,1
37.696669578552246,-3,-3,-6,-8,-10,-8,-6,-4,1
37.696674823760986,-2,2,2,4,2,0,-1,0,1
37.70423769950867,1,1,0,2,3,3,3,2,1
37.704243421554565,-1,1,-1,-2,-1,-1,-1,-2,1
37.71940350532532,-1,2,1,2,5,3,2,0,1
37.71941018104553,1,-1,-2,-4,-8,-4,-2,-3,1
37.72796869277954,-1,-2,1,-1,-1,-3,-3,0,1
37.72797465324402,0,-4,-5,-8,-4,-2,1,-1,1
37.74208211898804,2,1,5,6,5,3,4,3,1
37.74208664894104,-5,-5,-6,-11,-8,-4,-4,-4,1
37.74272060394287,-2,-1,0,0,0,1,0,2,1
37.74272274971008,2,2,1,3,3,0,1,0,1
37.75618100166321,1,0,0,0,-1,0,-2,-1,1
37.756184577941895,1,0,2,2,2,1,4,4,1
37.76372313499451,-2,-2,-4,-1,-2,-5,-6,-7,1
37.76372814178467,-6,-7,-5,-6,-7,-4,-7,-9,1
37.77907156944275,-1,0,-1,1,1,1,2,1,1
37.77907681465149,3,4,3,3,3,2,2,2,1
37.78711652755737,3,1,2,3,2,0,1,-1,1
37.78711986541748,-8,-10,-10,-17,-13,-7,-8,-8,1
37.80359125137329,-2,0,1,0,0,2,-1,1,1
37.80359673500061,1,0,-1,2,4,5,3,1,1
37.80464792251587,0,1,0,0,0,0,1,0,1
37.80465078353882,3,2,3,9,8,5,3,1,1
37.81647062301636,-2,-5,-5,-7,-7,-3,-7,-5,1
37.81647515296936,-5,-3,-7,-8,-8,-6,-4,-3,1
37.824036836624146,1,0,0,3,1,1,3,3,1
37.82404088973999,1,2,1,3,0,-1,0,1,1
37.83927845954895,0,0,0,0,0,-1,0,0,1
37.83928465843201,-4,-3,-2,-5,-4,-5,-6,-5,1
37.84772777557373,-2,-3,-1,-3,-1,1,0,-1,1
37.84773373603821,0,1,0,0,-3,-3,-3,-3,1
37.8623251914978,3,5,5,8,7,2,6,5,1
37.86233186721802,-5,-5,-5,-5,-8,-6,-8,-6,1
37.86338829994202,-3,-3,-4,-7,-5,-1,-1,3,1
37.86339259147644,3,3,5,5,3,4,6,6,1
37.87673044204712,0,-1,-3,0,5,2,0,-4,1
37.876737117767334,1,-1,1,2,-1,-1,2,-1,1
37.88443851470947,-2,-2,0,-2,-2,-1,-1,-1,1
37.884443521499634,-1,-1,-1,2,3,1,1,1,1
37.899718284606934,-1,-2,-2,-4,-5,-3,-3,-2,1
37.89972519874573,-1,1,2,4,5,5,2,0,1
37.90782427787781,3,0,-1,-3,-4,-5,-2,0,1
37.9078311920166,1,2,0,2,0,-1,0,-2,1
37.92200827598572,-1,-1,0,1,-1,-3,-1,0,1
37.922014236450195,3,2,2,5,7,1,3,1,1
37.922701835632324,-6,-7,-10,-11,-10,-5,-7,-7,1
37.92270588874817,0,0,1,0,1,0,1,-1,1
37.944387912750244,0,0,-1,-1,-2,1,0,-1,1
37.94439125061035,-3,-2,0,-1,-3,-2,-5,-1,1
37.94534087181091,4,3,2,6,6,4,5,2,1
37.94534492492676,-3,-3,-2,-4,-4,-2,-3,-2,1
37.95870018005371,0,0,-2,-1,-1,0,1,1,1
37.9587037563324,4,2,0,5,5,4,5,0,1
37.96674728393555,-2,0,-2,1,0,-1,-2,1,1
37.966750621795654,1,-3,-2,-6,-8,-1,0,-3,1
37.98190355300903,0,-1,2,4,3,0,1,-1,1
37.981910705566406,0,0,-2,0,0,0,0,0,1
37.997209787368774,-3,-3,-3,-3,-3,-1,-2,0,1
37.9972140789032,1,0,0,2,1,0,1,1,1
38.012829065322876,0,-1,-1,3,4,2,0,0,1
38.0128333568573,-4,-4,-5,-8,-8,-4,-6,-4,1
38.01377773284912,-1,1,1,-3,1,1,0,-1,1
38.01378083229065,1,1,-1,2,1,-2,-3,-1,1
38.01898384094238,-3,-3,-1,-5,-5,-4,-1,-2,1
38.01898789405823,0,-4,-3,-3,0,-1,1,-2,1
38.027130126953125,5,2,3,2,-1,1,3,-1,1
38.02713370323181,-7,-5,-7,-8,-4,-5,-8,-6,1
38.04196047782898,-1,-3,-1,-2,-3,-2,-4,-2,1
38.04196572303772,4,3,4,2,3,3,3,4,1
38.05012917518616,3,2,5,9,5,4,4,1,1
38.050134897232056,0,-4,-3,4,1,-1,-3,-2,1
38.064772844314575,-3,-3,-5,-7,-7,-4,-3,-4,1
38.064778089523315,-3,-2,0,0,0,0,0,1,1
38.0658164024353,2,5,4,7,7,2,4,2,1
38.06582069396973,-2,-3,-5,-11,-11,-5,-4,-2,1
38.079225301742554,1,-1,1,-2,-2,-3,-1,1,1
38.079230546951294,2,2,0,4,4,-1,0,2,1
38.087273359298706,-3,-5,-4,-4,-2,-1,-2,-5,1
38.08727788925171,1,1,2,1,0,1,0,0,1
38.101096630096436,-2,-2,-2,-1,-1,0,0,-3,1
38.101099729537964,3,2,1,-1,-4,-3,0,2,1
38.110084533691406,1,-1,-1,1,3,1,0,1,1
38.110090255737305,-2,-3,-1,-2,-2,0,-4,-5,1
38.12524104118347,-2,-3,-3,-2,-5,-3,-1,-1,1
38.125245571136475,1,4,5,5,6,5,4,3,1
38.126529932022095,-3,-3,-3,0,-5,-6,-5,-5,1
38.12653422355652,0,1,0,-3,-1,-1,3,5,1
38.138458013534546,1,0,1,0,-1,-1,-2,-1,1
38.138460874557495,2,0,1,-1,0,0,1,-1,1
38.15473127365112,-1,-4,-4,-8,-5,-4,-4,-6,1
38.154735803604126,0,0,0,0,1,-3,0,-2,1
38.16234874725342,1,2,1,2,0,-1,2,2,1
38.16235685348511,-3,-2,-3,-3,-2,-1,-2,-3,1
38.17069697380066,2,2,2,3,5,6,2,3,1
38.1707022190094,-2,-3,-2,-1,-4,-4,-5,-2,1
38.18463969230652,-1,-1,-2,-5,-3,1,0,-1,1
38.18464422225952,1,-1,0,3,0,0,1,-2,1
38.1856255531311,0,1,1,2,0,-1,1,-2,1
38.18562865257263,2,1,0,2,3,3,5,2,1
38.201093912124634,0,-2,-2,1,-2,0,-2,-2,1
38.20109748840332,-3,-3,-2,-5,-3,0,-2,0,1
38.21477937698364,-2,-1,0,2,3,1,-1,1,1
38.214784145355225,2,1,0,-1,1,1,4,2,1
38.22151589393616,2,2,1,2,3,3,4,-1,1
38.221519947052,-4,-3,-5,-5,-9,-6,-6,-3,1
38.22972798347473,-2,0,-2,-2,-1,-2,-1,1,1
38.229732513427734,2,2,5,5,3,1,2,0,1
38.24556541442871,1,0,-1,-2,1,-1,1,2,1
38.24557065963745,-2,-4,-2,-2,-4,-1,-2,-8,1
38.246593713760376,0,0,1,-1,-1,-1,0,3,1
38.24659824371338,-1,1,-1,0,-1,0,0,1,1
38.259204626083374,-1,-2,-1,-3,-2,-3,-3,-5,1
38.259209394454956,2,1,3,6,4,2,2,1,1
38.267624616622925,-3,-5,-6,-5,-5,-3,-5,-5,1
38.2676305770874,1,3,4,3,1,2,4,2,1
38.28217124938965,-7,-9,-11,-15,-11,-5,-9,-9,1
38.282177448272705,0,0,-1,1,0,-2,0,6,1
38.289698123931885,-2,-1,-2,0,2,-2,-4,-8,1
38.289703130722046,0,-3,-2,-4,-4,-2,-3,-1,1
38.30530500411987,4,2,2,8,6,6,6,1,1
38.305310010910034,-2,-4,-5,-8,-8,-6,-5,-6,1
38.30630826950073,2,1,1,1,2,1,4,2,1
38.306312084198,-1,1,-2,0,2,-2,0,-1,1
38.32081460952759,-1,-1,1,2,1,1,0,-2,1
38.32081866264343,0,0,-2,-1,1,1,-1,0,1
38.32730841636658,4,3,3,4,3,2,3,4,1
38.327314138412476,-1,-2,-3,-1,1,2,-2,-6,1
38.3415801525116,-4,-7,-9,-15,-11,-9,-10,1,1
38.34158492088318,0,0,2,2,2,0,1,3,1
38.350236892700195,-1,-2,-2,-2,-3,1,-1,0,1
38.35024285316467,5,3,5,9,7,5,5,3,1
38.36482095718384,-1,1,-1,-1,-4,-5,-4,-3,1
38.36482763290405,-2,-2,-2,0,2,0,-2,-3,1
38.36595320701599,0,0,-2,-3,-4,-1,-1,0,1
38.36595702171326,2,-2,-1,1,0,1,2,1,1
38.380215883255005,-3,-1,-1,3,0,0,-2,-1,1
38.38021898269653,-2,-2,-3,-7,-5,-5,-3,-3,1
38.38623070716858,2,1,1,2,0,1,2,0,1
38.386234283447266,0,1,1,7,8,3,0,-1,1
38.4019570350647,-2,-4,-5,-10,-12,-8,-7,-1,1
38.40196084976196,-2,2,1,3,0,2,0,0,1
38.41762638092041,-3,-3,-4,-8,-5,-3,-2,-2,1
38.41763186454773,1,1,1,3,4,2,5,-1,1
38.42499351501465,-2,-2,0,-2,-1,-1,1,-1,1
38.42499852180481,3,2,2,2,2,1,3,0,1
38.426230669021606,-5,-3,-5,-3,-6,-5,-5,-6,1
38.42623448371887,-5,-2,-3,-9,-10,-5,-4,0,1
38.439030170440674,5,5,6,14,14,8,7,6,1
38.4390344619751,-5,-5,-7,-14,-13,-9,-9,-5,1
38.44655895233154,-1,-1,0,-3,-2,-1,-6,-4,1
38.446563720703125,-1,-1,-4,-2,-1,1,-1,1,1
38.46160531044006,0,2,1,4,3,1,1,1,1
38.461609840393066,2,0,1,5,4,2,5,2,1
38.47735404968262,-2,-1,0,-3,-2,-1,-1,-2,1
38.47736048698425,-1,-3,-2,-7,-6,-4,-2,2,1
38.484976053237915,-1,-1,1,0,-2,0,-2,-6,1
38.484981536865234,3,2,2,4,3,5,3,3,1
38.48596549034119,1,1,1,4,1,-1,1,0,1
38.485968589782715,-7,-7,-8,-11,-10,-8,-8,-8,1
38.49911332130432,3,3,5,6,8,0,5,6,1
38.499120235443115,0,0,-2,3,4,2,1,-1,1
38.506635665893555,-6,-5,-6,-8,-8,-4,-7,0,1
38.506640911102295,3,3,6,9,7,5,5,4,1
38.523772954940796,-2,0,-1,1,2,0,-2,0,1
38.52377986907959,-4,-2,-3,-7,-5,-2,-2,-3,1
38.530192613601685,1,1,-1,0,2,3,5,1,1
38.530197858810425,2,1,0,4,3,0,0,0,1
38.5447473526001,-3,-2,-6,-11,-11,-3,-3,-5,1
38.54475235939026,-1,-3,2,2,-2,-4,-1,0,1
38.5457022190094,-3,-2,-1,-2,2,2,1,-1,1
38.54570722579956,0,1,0,-4,-2,-4,-4,1,1
38.56735110282898,5,2,4,10,11,7,7,4,1
38.56735682487488,-1,-3,-6,-4,-3,-2,-3,-5,1
38.56850862503052,-1,-3,-3,-7,-9,-6,-2,-1,1
38.56851243972778,0,1,1,3,1,1,0,-2,1
38.581690311431885,0,-2,-1,0,-1,2,1,-4,1
38.581695318222046,-2,-1,0,1,2,2,0,-1,1
38.58973979949951,2,1,4,5,0,-3,-1,3,1
38.589744091033936,-3,-4,-6,-8,-5,-2,-4,-4,1
38.60430955886841,0,-2,2,0,1,2,2,1,1
38.60431241989136,-1,0,0,0,0,-1,-1,1,1
38.60521388053894,3,1,0,2,2,3,2,2,1
38.60521721839905,-1,1,3,5,2,-1,1,0,1
38.61873173713684,-2,-5,-7,-10,-10,-6,-8,-6,1
38.61873459815979,-2,-1,1,0,1,1,0,-2,1
38.62658739089966,-1,0,-1,2,3,2,3,0,1
38.6265926361084,2,1,1,2,0,1,-1,0,1
38.64179039001465,-3,-4,-3,-3,-3,-2,-4,-4,1
38.641796350479126,-5,-6,-8,-19,-15,-8,-11,-4,1
38.65005826950073,0,1,1,4,1,0,-2,0,1
38.650062799453735,0,-1,-1,-2,2,1,1,-2,1
38.66492199897766,2,3,1,2,-1,-3,1,2,1
38.66492748260498,2,1,2,6,4,1,2,2,1
38.66598606109619,-2,-3,-5,-6,-5,-4,-6,-4,1
38.66598987579346,-3,-2,-2,-2,-2,-1,-2,-3,1
38.67947816848755,2,0,0,2,5,3,4,2,1
38.67948341369629,4,3,4,12,8,3,5,2,1
38.68656349182129,-8,-9,-13,-26,-22,-11,-15,-9,1
38.68656802177429,-2,1,0,0,-2,0,3,0,1
38.71242928504944,1,0,0,4,3,2,1,1,1
38.71243691444397,3,2,4,6,7,6,4,4,1
38.714131116867065,2,3,4,5,3,2,3,1,1
38.714136838912964,-3,-3,-2,-4,-6,-5,-5,-4,1
38.72484016418457,-2,0,1,0,0,1,1,-2,1
38.72484517097473,-2,-2,-5,-5,-4,-2,-3,-3,1
38.72588133811951,2,2,6,9,8,4,2,1,1
38.725884675979614,-3,-2,-3,-6,-6,-1,-1,-1,1
38.73902130126953,-2,-2,1,1,1,0,-4,-3,1
38.739025354385376,1,0,1,3,2,1,5,3,1
38.75478672981262,2,2,2,7,7,4,5,0,1
38.754791498184204,0,-6,-5,-8,-7,-5,-5,-2,1
38.76171255111694,-1,1,1,1,-1,-2,0,1,1
